Id,Label,timeset,indegree,outdegree,degree,modularity_class
3853,3853,,1,2,3,9
3854,3854,,0,3,3,4
3855,3855,,0,3,3,4
3856,3856,,0,2,2,22
3857,3857,,0,3,3,8
3858,3858,,2,1,3,3
3859,3859,,1,2,3,1
3860,3860,,0,3,3,94
3861,3861,,0,3,3,8
3862,3862,,0,3,3,141
3863,3863,,0,3,3,3
3864,3864,,2,0,2,3
3865,3865,,2,1,3,32
3866,3866,,0,0,0,95
3867,3867,,1,2,3,9
3868,3868,,0,0,0,96
3869,3869,,2,1,3,8
3870,3870,,1,1,2,32
3871,3871,,1,2,3,3
3872,3872,,0,3,3,3
3873,3873,,1,1,2,32
3874,3874,,2,1,3,4
3875,3875,,1,1,2,14
3876,3876,,1,2,3,22
3877,3877,,3,0,3,22
3878,3878,,3,0,3,19
3879,3879,,1,2,3,9
3880,3880,,1,1,2,105
3881,3881,,2,1,3,5
3882,3882,,1,0,1,94
3883,3883,,1,2,3,4
3884,3884,,1,2,3,94
3885,3885,,0,1,1,369
3886,3886,,0,2,2,1
3887,3887,,2,1,3,94
3888,3888,,2,1,3,9
3889,3889,,2,1,3,4
3890,3890,,1,2,3,105
3891,3891,,1,1,2,4
3892,3892,,1,2,3,3
3893,3893,,1,1,2,3
3894,3894,,1,1,2,33
3895,3895,,0,0,0,97
3896,3896,,2,1,3,22
3897,3897,,1,2,3,3
3898,3898,,1,2,3,5
3899,3899,,0,3,3,5
3900,3900,,0,2,2,5
3901,3901,,2,0,2,5
3902,3902,,1,1,2,4
3903,3903,,2,1,3,33
3904,3904,,1,2,3,94
3905,3905,,1,1,2,4
3906,3906,,3,0,3,7
3907,3907,,1,0,1,32
3908,3908,,0,2,2,32
3909,3909,,0,1,1,33
3910,3910,,3,0,3,9
3911,3911,,0,3,3,18
3912,3912,,1,2,3,5
3913,3913,,1,2,3,5
3914,3914,,0,2,2,10
3915,3915,,3,0,3,27
3916,3916,,3,0,3,2
3917,3917,,2,1,3,8
3918,3918,,1,2,3,4
3919,3919,,0,0,0,98
3920,3920,,2,0,2,33
3921,3921,,1,0,1,1
3922,3922,,1,2,3,77
3923,3923,,1,1,2,32
3924,3924,,1,0,1,3
3925,3925,,1,2,3,94
3926,3926,,3,0,3,5
3927,3927,,1,2,3,32
3928,3928,,0,1,1,1
3929,3929,,1,2,3,33
3930,3930,,0,2,2,3
3931,3931,,1,2,3,4
3932,3932,,0,1,1,105
3933,3933,,0,3,3,18
3934,3934,,0,0,0,99
3935,3935,,0,3,3,18
3936,3936,,3,0,3,0
3937,3937,,1,2,3,9
3938,3938,,1,2,3,14
3939,3939,,1,1,2,105
3940,3940,,2,1,3,4
3941,3941,,0,3,3,3
3942,3942,,2,0,2,82
3943,3943,,0,0,0,100
3944,3944,,0,3,3,5
3945,3945,,2,1,3,33
3946,3946,,2,0,2,22
3947,3947,,1,2,3,9
3948,3948,,1,1,2,105
3949,3949,,1,2,3,3
3950,3950,,0,0,0,101
3951,3951,,3,0,3,94
3952,3952,,2,0,2,18
3953,3953,,2,1,3,18
3954,3954,,0,0,0,102
3955,3955,,2,1,3,3
3956,3956,,2,1,3,5
3957,3957,,1,2,3,105
3958,3958,,3,0,3,8
3959,3959,,0,3,3,78
3960,3960,,1,0,1,18
3961,3961,,3,0,3,8
3962,3962,,2,0,2,22
3963,3963,,2,1,3,33
3964,3964,,1,1,2,4
3965,3965,,1,2,3,78
3966,3966,,2,1,3,78
3967,3967,,1,2,3,3
3968,3968,,0,2,2,94
3969,3969,,1,1,2,27
3970,3970,,1,2,3,5
3971,3971,,1,2,3,3
3972,3972,,1,1,2,9
3973,3973,,1,2,3,8
3974,3974,,0,3,3,27
3975,3975,,0,1,1,9
3976,3976,,0,2,2,22
3977,3977,,1,2,3,34
3978,3978,,1,2,3,32
3979,3979,,2,1,3,1
3980,3980,,0,3,3,1
3981,3981,,0,3,3,6
3982,3982,,3,0,3,5
3983,3983,,2,1,3,32
3984,3984,,2,0,2,3
3985,3985,,0,3,3,105
3986,3986,,3,0,3,3
3987,3987,,0,3,3,32
3988,3988,,0,3,3,3
3989,3989,,1,2,3,4
3990,3990,,2,1,3,4
3991,3991,,1,2,3,24
3992,3992,,0,1,1,78
3993,3993,,1,1,2,78
3994,3994,,1,2,3,19
3995,3995,,0,0,0,103
3996,3996,,1,2,3,57
3997,3997,,0,2,2,1
3998,3998,,1,2,3,3
3999,3999,,1,1,2,8
4000,4000,,0,2,2,32
4001,4001,,1,2,3,9
4002,4002,,3,0,3,3
4003,4003,,0,3,3,14
4004,4004,,1,2,3,4
4005,4005,,1,2,3,5
4006,4006,,0,2,2,4
4007,4007,,2,1,3,14
4008,4008,,2,1,3,8
4009,4009,,2,1,3,22
4010,4010,,0,3,3,3
4011,4011,,1,1,2,22
4012,4012,,2,1,3,1
4013,4013,,2,1,3,33
4014,4014,,1,1,2,4
4015,4015,,1,0,1,4
4016,4016,,0,3,3,5
4017,4017,,0,3,3,9
4018,4018,,0,3,3,3
4019,4019,,0,0,0,104
4020,4020,,0,3,3,4
4021,4021,,1,2,3,14
4022,4022,,2,1,3,27
4023,4023,,1,2,3,3
4024,4024,,1,2,3,7
4025,4025,,1,2,3,7
4026,4026,,2,0,2,18
4027,4027,,1,2,3,3
4028,4028,,0,3,3,3
4029,4029,,2,1,3,33
4030,4030,,1,1,2,3
4031,4031,,2,1,3,105
4032,4032,,1,2,3,105
4033,4033,,0,0,0,106
4034,4034,,1,2,3,1
4035,4035,,1,1,2,6
4036,4036,,2,1,3,1
4037,4037,,2,0,2,9
4038,4038,,2,0,2,22
4039,4039,,2,1,3,3
4040,4040,,1,0,1,3
4041,4041,,1,2,3,4
4042,4042,,1,1,2,27
4043,4043,,0,0,0,107
4044,4044,,1,2,3,94
4045,4045,,2,1,3,8
4046,4046,,0,0,0,108
4047,4047,,0,3,3,9
4048,4048,,1,2,3,3
4049,4049,,0,2,2,33
4050,4050,,1,2,3,4
4051,4051,,1,0,1,5
4052,4052,,0,0,0,109
4053,4053,,1,1,2,3
4054,4054,,1,2,3,105
4055,4055,,3,0,3,94
4056,4056,,1,2,3,3
4057,4057,,0,1,1,110
4058,4058,,0,0,0,111
4059,4059,,1,1,2,16
4060,4060,,2,1,3,4
4061,4061,,2,1,3,4
4062,4062,,0,0,0,112
4063,4063,,2,0,2,24
4064,4064,,1,2,3,5
4065,4065,,1,2,3,33
4066,4066,,3,0,3,7
4067,4067,,2,0,2,18
4068,4068,,2,1,3,32
4069,4069,,1,2,3,22
4070,4070,,0,2,2,32
4071,4071,,3,0,3,24
4072,4072,,3,0,3,0
4073,4073,,1,1,2,8
4074,4074,,2,1,3,6
4075,4075,,2,1,3,22
4076,4076,,3,0,3,39
4077,4077,,1,2,3,16
4078,4078,,1,2,3,10
4079,4079,,2,1,3,1
4080,4080,,2,1,3,1
4081,4081,,1,2,3,4
4082,4082,,2,1,3,4
4083,4083,,2,1,3,19
4084,4084,,1,2,3,19
4085,4085,,1,2,3,3
4086,4086,,2,1,3,9
4087,4087,,1,2,3,113
4088,4088,,2,1,3,1
4089,4089,,0,3,3,9
4090,4090,,0,2,2,124
4091,4091,,1,2,3,3
4092,4092,,2,0,2,14
4093,4093,,1,2,3,8
4094,4094,,2,1,3,18
4095,4095,,1,0,1,39
4096,4096,,0,3,3,1
4097,4097,,3,0,3,8
4098,4098,,2,1,3,33
4099,4099,,1,0,1,14
4100,4100,,0,1,1,1
4101,4101,,3,0,3,94
4102,4102,,1,0,1,5
4103,4103,,1,2,3,22
4104,4104,,2,1,3,94
4105,4105,,1,1,2,19
4106,4106,,1,0,1,5
4107,4107,,0,1,1,78
4108,4108,,1,2,3,4
4109,4109,,0,3,3,1
4110,4110,,1,1,2,9
4111,4111,,1,1,2,4
4112,4112,,2,0,2,4
4113,4113,,1,1,2,78
4114,4114,,2,0,2,5
4115,4115,,1,0,1,4
4116,4116,,0,2,2,18
4117,4117,,0,2,2,9
4118,4118,,0,2,2,1
4119,4119,,1,1,2,4
4120,4120,,1,1,2,4
4121,4121,,0,2,2,1
4122,4122,,1,1,2,8
4123,4123,,1,1,2,5
4124,4124,,2,0,2,1
4125,4125,,0,1,1,5
4126,4126,,1,0,1,9
4127,4127,,1,0,1,3
4128,4128,,1,1,2,1
4129,4129,,0,2,2,19
4130,4130,,1,1,2,5
4131,4131,,1,1,2,5
4132,4132,,1,1,2,3
4133,4133,,1,1,2,5
4134,4134,,0,1,1,22
4135,4135,,1,1,2,4
4136,4136,,0,0,0,114
4137,4137,,2,0,2,5
4138,4138,,1,1,2,4
4139,4139,,1,1,2,3
4140,4140,,0,2,2,82
4141,4141,,2,0,2,3
4142,4142,,0,0,0,115
4143,4143,,1,1,2,22
4144,4144,,1,1,2,8
4145,4145,,1,1,2,156
4146,4146,,2,0,2,33
4147,4147,,0,1,1,77
4148,4148,,1,1,2,105
4149,4149,,1,1,2,22
4150,4150,,1,1,2,8
4151,4151,,1,1,2,1
4152,4152,,0,2,2,77
4153,4153,,0,2,2,9
4154,4154,,0,0,0,116
4155,4155,,1,1,2,94
4156,4156,,0,0,0,117
4157,4157,,1,1,2,19
4158,4158,,0,2,2,34
4159,4159,,1,1,2,32
4160,4160,,1,1,2,9
4161,4161,,0,2,2,14
4162,4162,,1,1,2,1
4163,4163,,1,1,2,22
4164,4164,,2,0,2,5
4165,4165,,0,2,2,5
4166,4166,,0,2,2,18
4167,4167,,0,2,2,7
4168,4168,,0,2,2,4
4169,4169,,1,0,1,8
4170,4170,,1,0,1,3
4171,4171,,1,1,2,33
4172,4172,,0,0,0,118
4173,4173,,1,1,2,94
4174,4174,,1,1,2,3
4175,4175,,0,0,0,119
4176,4176,,0,0,0,120
4177,4177,,1,1,2,4
4178,4178,,1,1,2,18
4179,4179,,0,2,2,9
4180,4180,,0,2,2,24
4181,4181,,1,1,2,94
4182,4182,,1,1,2,6
4183,4183,,0,2,2,7
4184,4184,,0,2,2,33
4185,4185,,2,0,2,27
4186,4186,,1,1,2,3
4187,4187,,1,1,2,8
4188,4188,,2,0,2,3
4189,4189,,0,0,0,121
4190,4190,,0,2,2,105
4191,4191,,0,2,2,3
4192,4192,,1,1,2,3
4193,4193,,2,0,2,24
4194,4194,,0,0,0,122
4195,4195,,0,2,2,94
4196,4196,,1,1,2,33
4197,4197,,1,1,2,4
4198,4198,,0,2,2,8
4199,4199,,1,1,2,267
4200,4200,,1,0,1,105
4201,4201,,0,2,2,4
4202,4202,,2,0,2,3
4203,4203,,2,0,2,32
4204,4204,,2,0,2,5
4205,4205,,0,2,2,33
4206,4206,,0,1,1,6
4207,4207,,1,1,2,1
4208,4208,,1,1,2,14
4209,4209,,1,1,2,22
4210,4210,,1,1,2,8
4211,4211,,0,2,2,4
4212,4212,,0,2,2,5
4213,4213,,0,0,0,123
4214,4214,,2,0,2,124
4215,4215,,1,1,2,19
4216,4216,,1,1,2,18
4217,4217,,1,0,1,8
4218,4218,,2,0,2,9
4219,4219,,0,0,0,125
4220,4220,,0,2,2,14
4221,4221,,1,1,2,126
4222,4222,,2,0,2,8
4223,4223,,2,0,2,10
4224,4224,,1,0,1,22
4225,4225,,0,2,2,94
4226,4226,,2,0,2,22
4227,4227,,1,0,1,6
4228,4228,,1,0,1,78
4229,4229,,1,1,2,7
4230,4230,,0,2,2,5
4231,4231,,2,0,2,3
4232,4232,,1,1,2,7
4233,4233,,0,0,0,127
4234,4234,,1,1,2,9
4235,4235,,1,1,2,3
4236,4236,,0,1,1,9
4237,4237,,0,0,0,128
4238,4238,,2,0,2,8
4239,4239,,1,1,2,0
4240,4240,,1,1,2,5
4241,4241,,0,2,2,7
4242,4242,,0,2,2,8
4243,4243,,1,1,2,3
4244,4244,,1,1,2,18
4245,4245,,0,1,1,4
4246,4246,,1,1,2,9
4247,4247,,1,1,2,1
4248,4248,,2,0,2,16
4249,4249,,1,0,1,3
4250,4250,,1,1,2,105
4251,4251,,1,1,2,9
4252,4252,,0,0,0,129
4253,4253,,0,2,2,14
4254,4254,,2,0,2,3
4255,4255,,1,0,1,32
4256,4256,,2,0,2,94
4257,4257,,1,0,1,39
4258,4258,,0,2,2,7
4259,4259,,0,0,0,130
4260,4260,,0,2,2,18
4261,4261,,1,1,2,77
4262,4262,,1,1,2,105
4263,4263,,0,0,0,131
4264,4264,,1,1,2,77
4265,4265,,1,1,2,22
4266,4266,,1,1,2,8
4267,4267,,1,0,1,7
4268,4268,,1,1,2,295
4269,4269,,2,0,2,94
4270,4270,,0,1,1,18
4271,4271,,1,1,2,132
4272,4272,,1,1,2,4
4273,4273,,0,0,0,133
4274,4274,,0,2,2,105
4275,4275,,1,1,2,4
4276,4276,,1,1,2,19
4277,4277,,0,1,1,3
4278,4278,,0,2,2,10
4279,4279,,2,0,2,3
4280,4280,,0,0,0,134
4281,4281,,0,1,1,18
4282,4282,,0,2,2,78
4283,4283,,0,0,0,135
4284,4284,,0,0,0,136
4285,4285,,2,0,2,9
4286,4286,,0,1,1,0
4287,4287,,2,0,2,8
4288,4288,,0,0,0,137
4289,4289,,2,0,2,3
4290,4290,,2,0,2,4
4291,4291,,2,0,2,4
4292,4292,,0,2,2,19
4293,4293,,1,0,1,3
4294,4294,,1,1,2,19
4295,4295,,1,1,2,4
4296,4296,,0,0,0,138
4297,4297,,1,1,2,3
4298,4298,,1,1,2,57
4299,4299,,1,0,1,32
4300,4300,,1,1,2,228
4301,4301,,1,1,2,1
4302,4302,,1,1,2,4
4303,4303,,1,1,2,0
4304,4304,,1,1,2,5
4305,4305,,0,2,2,4
4306,4306,,1,1,2,139
4307,4307,,0,1,1,77
4308,4308,,1,1,2,22
4309,4309,,0,0,0,140
4310,4310,,0,1,1,9
4311,4311,,0,2,2,32
4312,4312,,2,0,2,9
4313,4313,,1,0,1,9
4314,4314,,2,0,2,33
4315,4315,,1,1,2,27
4316,4316,,1,1,2,4
4317,4317,,0,2,2,77
4318,4318,,1,1,2,4
4319,4319,,1,1,2,5
4320,4320,,1,0,1,6
4321,4321,,1,1,2,14
4322,4322,,2,0,2,1
4323,4323,,1,1,2,24
4324,4324,,2,0,2,7
4325,4325,,0,2,2,4
4326,4326,,1,1,2,18
4327,4327,,0,1,1,3
4328,4328,,2,0,2,22
4329,4329,,2,0,2,141
4330,4330,,0,2,2,4
4331,4331,,0,1,1,5
4332,4332,,2,0,2,5
4333,4333,,1,1,2,5
4334,4334,,1,1,2,39
4335,4335,,1,0,1,22
4336,4336,,1,1,2,94
4337,4337,,0,2,2,16
4338,4338,,1,1,2,18
4339,4339,,1,1,2,14
4340,4340,,1,1,2,105
4341,4341,,0,2,2,22
4342,4342,,0,0,0,142
4343,4343,,2,0,2,22
4344,4344,,2,0,2,4
4345,4345,,2,0,2,1
4346,4346,,1,1,2,105
4347,4347,,0,1,1,143
4348,4348,,0,1,1,10
4349,4349,,0,0,0,144
4350,4350,,0,0,0,145
4351,4351,,0,2,2,33
4352,4352,,1,1,2,105
4353,4353,,0,0,0,146
4354,4354,,1,1,2,0
4355,4355,,2,0,2,33
4356,4356,,1,1,2,4
4357,4357,,1,0,1,147
4358,4358,,1,1,2,148
4359,4359,,1,0,1,3
4360,4360,,1,0,1,4
4361,4361,,2,0,2,32
4362,4362,,2,0,2,6
4363,4363,,0,2,2,32
4364,4364,,1,1,2,7
4365,4365,,1,1,2,33
4366,4366,,1,1,2,9
4367,4367,,0,2,2,5
4368,4368,,1,1,2,22
4369,4369,,1,0,1,8
4370,4370,,0,0,0,149
4371,4371,,1,1,2,5
4372,4372,,2,0,2,94
4373,4373,,0,2,2,1
4374,4374,,1,1,2,8
4375,4375,,1,1,2,1
4376,4376,,0,1,1,22
4377,4377,,0,0,0,150
4378,4378,,1,1,2,16
4379,4379,,1,1,2,77
4380,4380,,1,1,2,18
4381,4381,,0,2,2,3
4382,4382,,1,0,1,22
4383,4383,,0,2,2,9
4384,4384,,0,2,2,5
4385,4385,,2,0,2,19
4386,4386,,0,1,1,151
4387,4387,,0,2,2,8
4388,4388,,1,1,2,22
4389,4389,,0,0,0,152
4390,4390,,0,2,2,0
4391,4391,,0,2,2,14
4392,4392,,1,1,2,18
4393,4393,,0,2,2,32
4394,4394,,2,0,2,4
4395,4395,,0,1,1,8
4396,4396,,1,1,2,5
4397,4397,,0,0,0,153
4398,4398,,2,0,2,19
4399,4399,,1,1,2,4
4400,4400,,0,0,0,154
4401,4401,,0,0,0,155
4402,4402,,0,2,2,4
4403,4403,,1,1,2,156
4404,4404,,1,1,2,22
4405,4405,,1,1,2,5
4406,4406,,0,0,0,157
4407,4407,,0,2,2,82
4408,4408,,1,1,2,78
4409,4409,,2,0,2,32
4410,4410,,1,0,1,4
4411,4411,,2,0,2,8
4412,4412,,0,0,0,158
4413,4413,,1,1,2,18
4414,4414,,1,1,2,33
4415,4415,,1,1,2,81
4416,4416,,0,2,2,33
4417,4417,,0,2,2,94
4418,4418,,0,2,2,7
4419,4419,,2,0,2,1
4420,4420,,1,1,2,18
4421,4421,,0,1,1,105
4422,4422,,0,1,1,105
4423,4423,,1,0,1,3
4424,4424,,2,0,2,7
4425,4425,,1,1,2,3
4426,4426,,2,0,2,8
4427,4427,,1,1,2,8
4428,4428,,1,1,2,207
4429,4429,,1,1,2,32
4430,4430,,1,1,2,32
4431,4431,,0,0,0,159
4432,4432,,0,0,0,160
4433,4433,,1,1,2,1
4434,4434,,0,1,1,105
4435,4435,,0,2,2,1
4436,4436,,0,2,2,244
4437,4437,,0,0,0,161
4438,4438,,0,2,2,3
4439,4439,,0,0,0,162
4440,4440,,1,1,2,4
4441,4441,,0,1,1,10
4442,4442,,1,0,1,148
4443,4443,,0,0,0,163
4444,4444,,1,1,2,6
4445,4445,,1,1,2,32
4446,4446,,0,2,2,4
4447,4447,,1,1,2,3
4448,4448,,1,1,2,16
4449,4449,,1,1,2,3
4450,4450,,2,0,2,5
4451,4451,,0,0,0,164
4452,4452,,0,2,2,3
4453,4453,,0,2,2,32
4454,4454,,1,1,2,5
4455,4455,,1,1,2,8
4456,4456,,0,2,2,33
4457,4457,,1,1,2,7
4458,4458,,0,1,1,18
4459,4459,,0,2,2,1
4460,4460,,0,2,2,4
4461,4461,,1,1,2,4
4462,4462,,1,1,2,33
4463,4463,,0,0,0,165
4464,4464,,1,1,2,4
4465,4465,,1,1,2,5
4466,4466,,2,0,2,3
4467,4467,,1,1,2,3
4468,4468,,1,1,2,94
4469,4469,,0,1,1,7
4470,4470,,0,0,0,166
4471,4471,,0,0,0,167
4472,4472,,1,1,2,16
4473,4473,,1,1,2,4
4474,4474,,0,2,2,5
4475,4475,,1,1,2,33
4476,4476,,1,1,2,5
4477,4477,,0,2,2,3
4478,4478,,1,1,2,3
4479,4479,,0,1,1,8
4480,4480,,1,1,2,32
4481,4481,,1,0,1,22
4482,4482,,1,1,2,94
4483,4483,,1,1,2,4
4484,4484,,1,1,2,3
4485,4485,,0,0,0,168
4486,4486,,0,1,1,7
4487,4487,,1,1,2,169
4488,4488,,1,1,2,5
4489,4489,,1,1,2,1
4490,4490,,1,1,2,22
4491,4491,,1,1,2,8
4492,4492,,0,1,1,4
4493,4493,,0,1,1,4
4494,4494,,1,1,2,3
4495,4495,,1,1,2,5
4496,4496,,2,0,2,3
4497,4497,,1,0,1,3
4498,4498,,2,0,2,77
4499,4499,,2,0,2,33
4500,4500,,1,1,2,5
4501,4501,,0,1,1,3
4502,4502,,2,0,2,226
4503,4503,,1,1,2,197
4504,4504,,0,0,0,170
4505,4505,,1,0,1,171
4506,4506,,1,1,2,22
4507,4507,,1,1,2,105
4508,4508,,1,1,2,4
4509,4509,,0,0,0,172
4510,4510,,0,2,2,3
4511,4511,,1,1,2,33
4512,4512,,0,0,0,173
4513,4513,,2,0,2,94
4514,4514,,1,1,2,40
4515,4515,,0,0,0,174
4516,4516,,1,1,2,202
4517,4517,,1,0,1,5
4518,4518,,1,0,1,22
4519,4519,,1,1,2,4
4520,4520,,0,0,0,175
4521,4521,,0,0,0,176
4522,4522,,0,0,0,177
4523,4523,,2,0,2,3
4524,4524,,2,0,2,77
4525,4525,,2,0,2,3
4526,4526,,0,0,0,178
4527,4527,,1,0,1,3
4528,4528,,0,1,1,105
4529,4529,,1,1,2,4
4530,4530,,1,1,2,3
4531,4531,,0,2,2,6
4532,4532,,1,1,2,1
4533,4533,,1,1,2,8
4534,4534,,1,1,2,4
4535,4535,,1,1,2,18
4536,4536,,0,2,2,4
4537,4537,,1,1,2,33
4538,4538,,2,0,2,0
4539,4539,,1,1,2,4
4540,4540,,0,2,2,94
4541,4541,,2,0,2,19
4542,4542,,0,0,0,179
4543,4543,,1,1,2,19
4544,4544,,1,1,2,1
4545,4545,,1,1,2,222
4546,4546,,1,1,2,5
4547,4547,,0,0,0,180
4548,4548,,2,0,2,5
4549,4549,,0,2,2,22
4550,4550,,1,0,1,3
4551,4551,,1,1,2,57
4552,4552,,0,0,0,181
4553,4553,,0,0,0,182
4554,4554,,0,2,2,5
4555,4555,,1,0,1,3
4556,4556,,0,2,2,39
4557,4557,,0,1,1,78
4558,4558,,1,1,2,265
4559,4559,,1,1,2,82
4560,4560,,1,1,2,18
4561,4561,,0,2,2,9
4562,4562,,0,0,0,183
4563,4563,,1,1,2,18
4564,4564,,0,2,2,94
4565,4565,,2,0,2,8
4566,4566,,0,2,2,4
4567,4567,,1,1,2,269
4568,4568,,0,1,1,3
4569,4569,,0,2,2,34
4570,4570,,0,2,2,14
4571,4571,,0,2,2,105
4572,4572,,1,1,2,1
4573,4573,,1,1,2,77
4574,4574,,1,1,2,4
4575,4575,,1,0,1,3
4576,4576,,1,1,2,77
4577,4577,,1,1,2,18
4578,4578,,1,1,2,94
4579,4579,,2,0,2,22
4580,4580,,2,0,2,22
4581,4581,,2,0,2,7
4582,4582,,2,0,2,24
4583,4583,,1,1,2,8
4584,4584,,2,0,2,8
4585,4585,,1,1,2,19
4586,4586,,2,0,2,105
4587,4587,,0,0,0,184
4588,4588,,1,1,2,199
4589,4589,,2,0,2,5
4590,4590,,1,1,2,105
4591,4591,,1,0,1,6
4592,4592,,2,0,2,78
4593,4593,,1,1,2,33
4594,4594,,1,1,2,4
4595,4595,,2,0,2,4
4596,4596,,1,0,1,32
4597,4597,,2,0,2,14
4598,4598,,1,1,2,7
4599,4599,,0,2,2,3
4600,4600,,1,1,2,185
4601,4601,,1,1,2,0
4602,4602,,1,1,2,4
4603,4603,,0,1,1,3
4604,4604,,1,1,2,94
4605,4605,,1,1,2,16
4606,4606,,1,1,2,94
4607,4607,,0,2,2,4
4608,4608,,0,2,2,27
4609,4609,,0,0,0,186
4610,4610,,0,0,0,187
4611,4611,,0,2,2,24
4612,4612,,1,1,2,105
4613,4613,,0,1,1,78
4614,4614,,1,1,2,105
4615,4615,,1,1,2,4
4616,4616,,1,1,2,3
4617,4617,,0,2,2,14
4618,4618,,1,0,1,40
4619,4619,,1,1,2,105
4620,4620,,1,1,2,4
4621,4621,,0,0,0,188
4622,4622,,1,1,2,7
4623,4623,,1,1,2,6
4624,4624,,0,1,1,5
4625,4625,,0,2,2,3
4626,4626,,1,1,2,7
4627,4627,,0,0,0,189
4628,4628,,0,0,0,190
4629,4629,,0,1,1,3
4630,4630,,1,1,2,33
4631,4631,,0,0,0,191
4632,4632,,1,0,1,192
4633,4633,,2,0,2,6
4634,4634,,2,0,2,3
4635,4635,,1,1,2,7
4636,4636,,2,0,2,77
4637,4637,,1,1,2,4
4638,4638,,1,1,2,1
4639,4639,,0,2,2,94
4640,4640,,2,0,2,5
4641,4641,,0,0,0,193
4642,4642,,2,0,2,8
4643,4643,,0,0,0,194
4644,4644,,1,1,2,22
4645,4645,,0,0,0,195
4646,4646,,1,1,2,6
4647,4647,,1,1,2,105
4648,4648,,1,1,2,27
4649,4649,,1,1,2,4
4650,4650,,0,2,2,8
4651,4651,,1,0,1,9
4652,4652,,0,2,2,4
4653,4653,,1,1,2,4
4654,4654,,0,2,2,9
4655,4655,,0,2,2,3
4656,4656,,0,0,0,196
4657,4657,,0,1,1,3
4658,4658,,1,1,2,4
4659,4659,,0,2,2,8
4660,4660,,0,2,2,3
4661,4661,,1,1,2,5
4662,4662,,1,1,2,22
4663,4663,,0,1,1,8
4664,4664,,1,1,2,3
4665,4665,,1,1,2,4
4666,4666,,2,0,2,3
4667,4667,,1,1,2,1
4668,4668,,1,1,2,8
4669,4669,,1,1,2,9
4670,4670,,1,1,2,3
4671,4671,,1,0,1,8
4672,4672,,0,2,2,3
4673,4673,,1,1,2,197
4674,4674,,1,1,2,22
4675,4675,,0,2,2,77
4676,4676,,2,0,2,8
4677,4677,,0,2,2,105
4678,4678,,0,1,1,3
4679,4679,,1,1,2,8
4680,4680,,1,1,2,268
4681,4681,,0,0,0,198
4682,4682,,1,1,2,199
4683,4683,,1,1,2,33
4684,4684,,0,2,2,9
4685,4685,,0,1,1,3
4686,4686,,1,1,2,4
4687,4687,,1,1,2,4
4688,4688,,0,2,2,3
4689,4689,,1,1,2,8
4690,4690,,1,1,2,14
4691,4691,,0,1,1,22
4692,4692,,0,2,2,32
4693,4693,,1,1,2,3
4694,4694,,1,1,2,32
4695,4695,,1,1,2,3
4696,4696,,1,1,2,1
4697,4697,,1,1,2,1
4698,4698,,1,1,2,5
4699,4699,,0,0,0,200
4700,4700,,1,1,2,3
4701,4701,,0,2,2,4
4702,4702,,1,1,2,57
4703,4703,,0,0,0,201
4704,4704,,0,2,2,7
4705,4705,,1,1,2,22
4706,4706,,1,1,2,5
4707,4707,,1,1,2,258
4708,4708,,1,1,2,7
4709,4709,,1,1,2,202
4710,4710,,0,1,1,78
4711,4711,,1,1,2,77
4712,4712,,0,0,0,203
4713,4713,,2,0,2,5
4714,4714,,1,1,2,4
4715,4715,,1,0,1,204
4716,4716,,1,1,2,77
4717,4717,,0,2,2,105
4718,4718,,0,0,0,205
4719,4719,,1,0,1,94
4720,4720,,1,1,2,22
4721,4721,,1,0,1,206
4722,4722,,0,2,2,5
4723,4723,,0,2,2,4
4724,4724,,1,1,2,14
4725,4725,,1,1,2,3
4726,4726,,1,1,2,5
4727,4727,,0,2,2,6
4728,4728,,1,1,2,239
4729,4729,,1,1,2,207
4730,4730,,0,0,0,208
4731,4731,,0,0,0,209
4732,4732,,1,1,2,4
4733,4733,,2,0,2,54
4734,4734,,2,0,2,1
4735,4735,,0,2,2,1
4736,4736,,0,0,0,210
4737,4737,,1,1,2,63
4738,4738,,1,1,2,3
4739,4739,,2,0,2,78
4740,4740,,1,1,2,3
4741,4741,,0,2,2,1
4742,4742,,0,2,2,4
4743,4743,,0,0,0,211
4744,4744,,1,1,2,3
4745,4745,,2,0,2,22
4746,4746,,1,1,2,232
4747,4747,,1,1,2,4
4748,4748,,1,1,2,33
4749,4749,,0,2,2,1
4750,4750,,0,2,2,105
4751,4751,,0,0,0,212
4752,4752,,0,1,1,6
4753,4753,,0,2,2,94
4754,4754,,0,0,0,213
4755,4755,,0,0,0,214
4756,4756,,2,0,2,8
4757,4757,,0,2,2,16
4758,4758,,0,1,1,9
4759,4759,,0,2,2,3
4760,4760,,2,0,2,40
4761,4761,,1,1,2,3
4762,4762,,1,1,2,6
4763,4763,,0,0,0,215
4764,4764,,0,1,1,33
4765,4765,,2,0,2,3
4766,4766,,0,2,2,8
4767,4767,,1,1,2,22
4768,4768,,0,2,2,4
4769,4769,,0,2,2,7
4770,4770,,1,1,2,33
4771,4771,,0,2,2,1
4772,4772,,1,1,2,5
4773,4773,,0,0,0,216
4774,4774,,1,1,2,10
4775,4775,,1,1,2,77
4776,4776,,0,2,2,105
4777,4777,,0,2,2,105
4778,4778,,1,1,2,64
4779,4779,,0,2,2,33
4780,4780,,2,0,2,39
4781,4781,,1,1,2,19
4782,4782,,1,1,2,236
4783,4783,,1,1,2,3
