Id,Label,timeset,modularity_class,indegree,outdegree,degree
1051,1051,,3,83,72,155
1052,1052,,127,10,10,20
1053,1053,,127,38,41,79
1054,1054,,14,19,32,51
1055,1055,,120,32,38,70
1056,1056,,21,390,452,842
1057,1057,,21,160,110,270
1058,1058,,0,1,8,9
1059,1059,,0,9,5,14
1060,1060,,0,16,20,36
1061,1061,,0,38,49,87
1062,1062,,23,2,1,3
1063,1063,,23,270,503,773
1064,1064,,14,15,2,17
1065,1065,,14,13,16,29
1066,1066,,52,107,130,237
1067,1067,,52,80,253,333
1068,1068,,52,45,190,235
1069,1069,,111,0,2,2
1070,1070,,76,285,133,418
1071,1071,,76,17,9,26
1072,1072,,76,19,7,26
1073,1073,,76,7,4,11
1074,1074,,76,67,74,141
1075,1075,,23,13,31,44
1076,1076,,88,29,11,40
1077,1077,,3,4,10,14
1078,1078,,3,38,14,52
1079,1079,,3,29,30,59
1080,1080,,23,14,19,33
1081,1081,,105,18,33,51
1082,1082,,23,208,160,368
1083,1083,,14,6,33,39
1084,1084,,23,0,4,4
1085,1085,,31,7,0,7
1086,1086,,31,70,76,146
1087,1087,,31,46,15,61
1088,1088,,31,16,30,46
1089,1089,,0,339,377,716
1090,1090,,105,0,1,1
1091,1091,,105,4,3,7
1092,1092,,23,2,74,76
1093,1093,,23,233,282,515
1094,1094,,23,16,11,27
1095,1095,,23,12,114,126
1096,1096,,127,18,41,59
1097,1097,,127,5,11,16
1098,1098,,127,2,2,4
1099,1099,,23,133,215,348
1100,1100,,14,21,40,61
1101,1101,,23,189,369,558
1102,1102,,31,60,147,207
1103,1103,,127,73,340,413
1104,1104,,127,146,20,166
1105,1105,,23,4,8,12
1106,1106,,23,39,103,142
1107,1107,,23,13,5,18
1108,1108,,18,0,2,2
1109,1109,,18,2,1,3
1110,1110,,15,51,84,135
1111,1111,,15,107,24,131
1112,1112,,23,1,0,1
1113,1113,,14,2,4,6
1114,1114,,14,4,1,5
1115,1115,,120,10,11,21
1116,1116,,120,46,94,140
1117,1117,,23,0,16,16
1118,1118,,23,10,39,49
1119,1119,,31,9,37,46
1120,1120,,15,28,26,54
1121,1121,,18,5,11,16
1122,1122,,43,13,22,35
1123,1123,,43,107,157,264
1124,1124,,127,0,8,8
1125,1125,,23,448,158,606
1126,1126,,127,30,16,46
1127,1127,,127,47,52,99
1128,1128,,43,4,8,12
1129,1129,,31,11,52,63
1130,1130,,31,58,34,92
1131,1131,,127,203,255,458
1132,1132,,43,65,185,250
1133,1133,,8,15,38,53
1134,1134,,8,14,8,22
1135,1135,,14,0,5,5
1136,1136,,105,42,50,92
1137,1137,,5,645,417,1062
1138,1138,,127,99,81,180
1139,1139,,127,25,56,81
1140,1140,,127,5,15,20
1141,1141,,31,3,9,12
1142,1142,,88,47,47,94
1143,1143,,8,13,23,36
1144,1144,,127,3,2,5
1145,1145,,31,0,2,2
1146,1146,,15,5,14,19
1147,1147,,111,30,31,61
1148,1148,,111,0,1,1
1149,1149,,111,0,6,6
1150,1150,,111,17,41,58
1151,1151,,111,72,39,111
1152,1152,,31,237,145,382
1153,1153,,14,6,6,12
1154,1154,,0,56,73,129
1155,1155,,127,1,1,2
1156,1156,,127,0,4,4
1157,1157,,127,4,5,9
1158,1158,,31,1,5,6
1159,1159,,31,0,4,4
1160,1160,,31,92,17,109
1161,1161,,31,11,13,24
1162,1162,,15,7,15,22
1163,1163,,8,12,19,31
1164,1164,,8,2,0,2
1165,1165,,18,1,1,2
1166,1166,,18,7,7,14
1167,1167,,111,1,2,3
1168,1168,,111,5,47,52
1169,1169,,21,1,4,5
1170,1170,,21,1,4,5
1171,1171,,111,60,101,161
1172,1172,,111,28,3,31
1173,1173,,14,0,3,3
1174,1174,,23,6,70,76
1175,1175,,52,59,21,80
1176,1176,,8,17,30,47
1177,1177,,2,0,1,1
1178,1178,,2,1,0,1
1179,1179,,76,12,38,50
1180,1180,,76,62,68,130
1181,1181,,76,37,26,63
1182,1182,,76,35,19,54
1183,1183,,76,29,30,59
1184,1184,,76,13,58,71
1185,1185,,23,2,7,9
1186,1186,,11,63,102,165
1187,1187,,11,1,0,1
1188,1188,,8,28,0,28
1189,1189,,23,0,2,2
1190,1190,,8,2,3,5
1191,1191,,8,54,15,69
1192,1192,,8,1,13,14
1193,1193,,8,71,43,114
1194,1194,,23,8,6,14
1195,1195,,8,3,2,5
1196,1196,,8,32,22,54
1197,1197,,127,3,10,13
1198,1198,,23,4,111,115
1199,1199,,105,15,27,42
1200,1200,,0,15,19,34
1201,1201,,8,13,42,55
1202,1202,,43,141,120,261
1203,1203,,23,32,41,73
1204,1204,,23,70,149,219
1205,1205,,88,73,77,150
1206,1206,,127,2,7,9
1207,1207,,127,7,12,19
1208,1208,,76,16,11,27
1209,1209,,76,1,5,6
1210,1210,,43,23,70,93
1211,1211,,43,13,10,23
1212,1212,,43,334,429,763
1213,1213,,23,11,17,28
1214,1214,,23,48,71,119
1215,1215,,23,4,16,20
1216,1216,,23,29,16,45
1217,1217,,23,0,1,1
1218,1218,,15,5,13,18
1219,1219,,15,88,59,147
1220,1220,,127,3,2,5
1221,1221,,127,0,3,3
1222,1222,,31,8,5,13
1223,1223,,111,33,18,51
1224,1224,,23,103,21,124
1225,1225,,8,25,2,27
1226,1226,,23,0,5,5
1227,1227,,15,162,294,456
1228,1228,,15,8,24,32
1229,1229,,23,91,88,179
1230,1230,,15,47,31,78
1231,1231,,15,2,0,2
1232,1232,,15,31,67,98
1233,1233,,0,234,346,580
1234,1234,,8,42,72,114
1235,1235,,0,334,448,782
1236,1236,,0,12,10,22
1237,1237,,23,30,46,76
1238,1238,,23,33,59,92
1239,1239,,3,63,17,80
1240,1240,,0,0,23,23
1241,1241,,43,296,298,594
1242,1242,,111,9,18,27
1243,1243,,8,43,75,118
1244,1244,,8,75,59,134
1245,1245,,23,0,6,6
1246,1246,,23,49,72,121
1247,1247,,0,3,0,3
1248,1248,,8,58,61,119
1249,1249,,23,0,13,13
1250,1250,,31,33,30,63
1251,1251,,31,6,16,22
1252,1252,,31,40,94,134
1253,1253,,11,9,46,55
1254,1254,,11,156,122,278
1255,1255,,23,112,110,222
1256,1256,,105,8,3,11
1257,1257,,8,34,22,56
1258,1258,,23,1,0,1
1259,1259,,43,3,16,19
1260,1260,,43,6,30,36
1261,1261,,31,15,41,56
1262,1262,,24,13,19,32
1263,1263,,24,84,63,147
1264,1264,,23,90,54,144
1265,1265,,23,3,0,3
1266,1266,,6,76,82,158
1267,1267,,8,23,57,80
1268,1268,,8,38,87,125
1269,1269,,23,11,19,30
1270,1270,,8,47,55,102
1271,1271,,23,139,261,400
1272,1272,,23,52,78,130
1273,1273,,23,25,79,104
1274,1274,,23,46,48,94
1275,1275,,3,11,6,17
1276,1276,,3,96,69,165
1277,1277,,8,198,70,268
1278,1278,,8,4,2,6
1279,1279,,43,72,108,180
1280,1280,,8,90,39,129
1281,1281,,8,81,187,268
1282,1282,,3,84,57,141
1283,1283,,3,380,286,666
1284,1284,,3,2,4,6
1285,1285,,3,27,15,42
1286,1286,,3,3,7,10
1287,1287,,0,9,11,20
1288,1288,,23,14,12,26
1289,1289,,3,19,89,108
1290,1290,,43,1,8,9
1291,1291,,23,9,7,16
1292,1292,,31,19,32,51
1293,1293,,14,0,12,12
1294,1294,,127,64,34,98
1295,1295,,8,4,3,7
1296,1296,,23,81,68,149
1297,1297,,127,28,39,67
1298,1298,,23,40,87,127
1299,1299,,24,39,57,96
1300,1300,,24,5,15,20
1301,1301,,88,7,26,33
1302,1302,,8,2,5,7
1303,1303,,43,0,6,6
1304,1304,,23,106,75,181
1305,1305,,23,16,35,51
1306,1306,,23,41,100,141
1307,1307,,23,6,18,24
1308,1308,,0,24,21,45
1309,1309,,43,9,8,17
1310,1310,,0,6,6,12
1311,1311,,0,9,12,21
1312,1312,,21,6,14,20
1313,1313,,21,43,55,98
1314,1314,,66,9,50,59
1315,1315,,66,6,3,9
1316,1316,,23,2,4,6
1317,1317,,23,53,35,88
1318,1318,,111,2,4,6
1319,1319,,127,0,2,2
1320,1320,,127,111,60,171
1321,1321,,43,10,7,17
1322,1322,,4,1,2,3
1323,1323,,23,13,42,55
1324,1324,,127,3,17,20
1325,1325,,23,13,29,42
1326,1326,,3,4,21,25
1327,1327,,21,2,4,6
1328,1328,,8,1,1,2
1329,1329,,21,61,105,166
1330,1330,,21,1,1,2
1331,1331,,0,12,53,65
1332,1332,,11,3,1,4
1333,1333,,23,18,22,40
1334,1334,,31,7,3,10
1335,1335,,31,22,42,64
1336,1336,,0,17,25,42
1337,1337,,23,2,77,79
1338,1338,,23,17,25,42
1339,1339,,24,179,121,300
1340,1340,,24,223,129,352
1341,1341,,23,2,2,4
1342,1342,,23,33,20,53
1343,1343,,23,14,12,26
1344,1344,,8,4,9,13
1345,1345,,8,7,14,21
1346,1346,,52,37,43,80
1347,1347,,52,19,20,39
1348,1348,,0,14,7,21
1349,1349,,52,1,1,2
1350,1350,,23,46,80,126
1351,1351,,3,68,48,116
1352,1352,,76,14,11,25
1353,1353,,76,6,9,15
1354,1354,,0,74,82,156
1355,1355,,105,299,211,510
1356,1356,,105,1,0,1
1357,1357,,23,25,62,87
1358,1358,,23,15,26,41
1359,1359,,21,1,2,3
1360,1360,,66,30,92,122
1361,1361,,66,6,8,14
1362,1362,,43,92,28,120
1363,1363,,18,0,2,2
1364,1364,,18,34,29,63
1365,1365,,0,109,157,266
1366,1366,,0,1,1,2
1367,1367,,23,20,51,71
1368,1368,,8,11,4,15
1369,1369,,8,4,1,5
1370,1370,,8,2,1,3
1371,1371,,8,2,5,7
1372,1372,,8,9,10,19
1373,1373,,11,8,23,31
1374,1374,,11,2,3,5
1375,1375,,111,1,1,2
1376,1376,,111,2,0,2
1377,1377,,111,5,17,22
1378,1378,,23,22,50,72
1379,1379,,23,66,141,207
1380,1380,,0,10,10,20
1381,1381,,3,7,5,12
1382,1382,,3,76,106,182
1383,1383,,66,42,20,62
1384,1384,,23,10,18,28
1385,1385,,8,7,19,26
1386,1386,,8,1,21,22
1387,1387,,8,431,140,571
1388,1388,,0,4,14,18
1389,1389,,88,106,97,203
1390,1390,,43,1,1,2
1391,1391,,8,33,45,78
1392,1392,,8,51,62,113
1393,1393,,23,63,30,93
1394,1394,,23,22,38,60
1395,1395,,23,5,7,12
1396,1396,,15,36,69,105
1397,1397,,23,103,220,323
1398,1398,,23,118,245,363
1399,1399,,21,5,8,13
1400,1400,,45,89,73,162
1401,1401,,0,0,17,17
1402,1402,,0,1,0,1
1403,1403,,0,28,28,56
1404,1404,,31,19,73,92
1405,1405,,0,64,63,127
1406,1406,,66,12,36,48
1407,1407,,66,5,1,6
1408,1408,,3,0,1,1
1409,1409,,127,5,6,11
1410,1410,,11,7,8,15
1411,1411,,11,13,27,40
1412,1412,,11,13,12,25
1413,1413,,11,106,68,174
1414,1414,,23,25,23,48
1415,1415,,23,95,158,253
1416,1416,,23,0,1,1
1417,1417,,11,1,46,47
1418,1418,,23,730,494,1224
1419,1419,,111,0,2,2
1420,1420,,111,3,0,3
1421,1421,,0,14,9,23
1422,1422,,23,0,1,1
1423,1423,,23,3,0,3
1424,1424,,23,29,27,56
1425,1425,,21,2,6,8
1426,1426,,23,11,9,20
1427,1427,,21,30,22,52
1428,1428,,21,183,126,309
1429,1429,,3,67,146,213
1430,1430,,66,8,16,24
1431,1431,,66,10,17,27
1432,1432,,21,7,8,15
1433,1433,,23,8,7,15
1434,1434,,8,0,2,2
1435,1435,,8,3,0,3
1436,1436,,23,1,0,1
1437,1437,,23,35,54,89
1438,1438,,0,175,158,333
1439,1439,,23,2,13,15
1440,1440,,23,0,20,20
1441,1441,,21,1,3,4
1442,1442,,21,1,0,1
1443,1443,,43,23,51,74
1444,1444,,43,187,186,373
1445,1445,,105,10,10,20
1446,1446,,105,12,24,36
1447,1447,,105,24,15,39
1448,1448,,105,30,61,91
1449,1449,,43,56,101,157
1450,1450,,43,44,31,75
1451,1451,,43,6,16,22
1452,1452,,11,55,136,191
1453,1453,,11,421,361,782
1454,1454,,43,49,42,91
1455,1455,,43,29,25,54
1456,1456,,43,21,162,183
1457,1457,,43,143,193,336
1458,1458,,43,124,177,301
1459,1459,,43,12,8,20
1460,1460,,43,2,7,9
1461,1461,,105,127,111,238
1462,1462,,43,2,3,5
1463,1463,,43,16,87,103
1464,1464,,43,5,23,28
1465,1465,,43,49,77,126
1466,1466,,105,15,5,20
1467,1467,,8,31,11,42
1468,1468,,8,1,21,22
1469,1469,,8,11,5,16
1470,1470,,23,10,16,26
1471,1471,,14,2,16,18
1472,1472,,14,2,1,3
1473,1473,,14,14,5,19
1474,1474,,14,49,14,63
1475,1475,,21,149,234,383
1476,1476,,21,2,0,2
1477,1477,,3,1,16,17
1478,1478,,23,33,59,92
1479,1479,,23,44,99,143
1480,1480,,0,5,10,15
1481,1481,,0,31,5,36
1482,1482,,0,5,8,13
1483,1483,,23,16,5,21
1484,1484,,88,2,6,8
1485,1485,,88,2,1,3
1486,1486,,66,13,1,14
1487,1487,,120,25,168,193
1488,1488,,120,51,16,67
1489,1489,,66,3,9,12
1490,1490,,3,13,36,49
1491,1491,,120,2,4,6
1492,1492,,23,30,13,43
1493,1493,,8,28,18,46
1494,1494,,14,5,11,16
1495,1495,,88,13,16,29
1496,1496,,127,58,20,78
1497,1497,,23,122,181,303
1498,1498,,127,10,10,20
1499,1499,,23,22,15,37
1500,1500,,0,17,16,33
1501,1501,,5,119,355,474
1502,1502,,14,17,11,28
1503,1503,,14,3,6,9
1504,1504,,43,12,16,28
1505,1505,,43,103,177,280
1506,1506,,23,7,12,19
1507,1507,,127,1,3,4
1508,1508,,120,53,31,84
1509,1509,,43,192,82,274
1510,1510,,43,86,134,220
1511,1511,,43,42,20,62
1512,1512,,43,34,76,110
1513,1513,,23,69,119,188
1514,1514,,43,0,4,4
1515,1515,,43,297,210,507
1516,1516,,52,12,12,24
1517,1517,,43,304,285,589
1518,1518,,43,157,303,460
1519,1519,,23,61,145,206
1520,1520,,23,10,10,20
1521,1521,,21,185,86,271
1522,1522,,23,872,1316,2188
1523,1523,,43,6,45,51
1524,1524,,23,23,116,139
1525,1525,,43,48,45,93
1526,1526,,43,15,42,57
1527,1527,,43,47,40,87
1528,1528,,8,5,3,8
1529,1529,,43,19,23,42
1530,1530,,43,23,125,148
1531,1531,,8,12,6,18
1532,1532,,8,9,1,10
1533,1533,,45,2,16,18
1534,1534,,43,20,29,49
1535,1535,,43,8,21,29
1536,1536,,43,5,17,22
1537,1537,,8,35,8,43
1538,1538,,3,26,10,36
1539,1539,,76,7,3,10
1540,1540,,76,1,1,2
1541,1541,,23,54,73,127
1542,1542,,66,3,10,13
1543,1543,,8,10,10,20
1544,1544,,0,9,20,29
1545,1545,,8,240,296,536
1546,1546,,21,4,2,6
1547,1547,,21,4,3,7
1548,1548,,8,7,6,13
1549,1549,,8,0,3,3
1550,1550,,8,15,6,21
1551,1551,,8,23,16,39
1552,1552,,23,3,27,30
1553,1553,,23,0,3,3
1554,1554,,127,3,6,9
1555,1555,,127,3,1,4
1556,1556,,127,7,4,11
1557,1557,,23,381,556,937
1558,1558,,23,726,916,1642
1559,1559,,111,18,34,52
1560,1560,,111,34,19,53
1561,1561,,111,12,8,20
1562,1562,,8,43,16,59
1563,1563,,52,193,136,329
1564,1564,,76,23,6,29
1565,1565,,0,5,15,20
1566,1566,,14,6,6,12
1567,1567,,14,74,138,212
1568,1568,,3,24,124,148
1569,1569,,23,84,104,188
1570,1570,,52,74,36,110
1571,1571,,120,6,0,6
1572,1572,,43,24,52,76
1573,1573,,23,67,90,157
1574,1574,,23,1,6,7
1575,1575,,23,2,5,7
1576,1576,,8,40,63,103
1577,1577,,8,49,94,143
1578,1578,,3,25,7,32
1579,1579,,127,28,15,43
1580,1580,,127,20,20,40
1581,1581,,127,1,1,2
1582,1582,,127,0,1,1
1583,1583,,127,27,11,38
1584,1584,,127,1,2,3
1585,1585,,14,7,4,11
1586,1586,,8,0,3,3
1587,1587,,31,4,2,6
1588,1588,,31,60,83,143
1589,1589,,31,3,3,6
1590,1590,,31,127,187,314
1591,1591,,14,11,31,42
1592,1592,,14,2,9,11
1593,1593,,31,1,0,1
1594,1594,,31,0,3,3
1595,1595,,31,2,0,2
1596,1596,,31,3,4,7
1597,1597,,23,43,80,123
1598,1598,,43,58,97,155
1599,1599,,8,14,58,72
1600,1600,,8,10,3,13
1601,1601,,23,59,37,96
1602,1602,,23,20,22,42
1603,1603,,23,1,5,6
1604,1604,,23,214,168,382
1605,1605,,23,1,1,2
1606,1606,,8,3,2,5
1607,1607,,6,7,20,27
1608,1608,,6,3,4,7
1609,1609,,6,236,109,345
1610,1610,,31,50,104,154
1611,1611,,8,77,74,151
1612,1612,,5,106,98,204
1613,1613,,88,9,16,25
1614,1614,,15,22,38,60
1615,1615,,23,32,47,79
1616,1616,,21,5,23,28
1617,1617,,21,34,15,49
1618,1618,,45,1,7,8
1619,1619,,31,2,1,3
1620,1620,,31,59,53,112
1621,1621,,31,15,51,66
1622,1622,,31,3,10,13
1623,1623,,31,9,24,33
1624,1624,,0,7,24,31
1625,1625,,0,3,8,11
1626,1626,,14,66,13,79
1627,1627,,14,2,33,35
1628,1628,,23,2,12,14
1629,1629,,23,12,22,34
1630,1630,,23,1,1,2
1631,1631,,8,93,53,146
1632,1632,,8,2,2,4
1633,1633,,24,51,87,138
1634,1634,,24,64,9,73
1635,1635,,11,32,66,98
1636,1636,,31,1,4,5
1637,1637,,31,10,12,22
1638,1638,,8,46,115,161
1639,1639,,111,3,2,5
1640,1640,,52,18,37,55
1641,1641,,111,0,5,5
1642,1642,,23,8,11,19
1643,1643,,14,30,6,36
1644,1644,,105,1,6,7
1645,1645,,18,26,28,54
1646,1646,,18,7,4,11
1647,1647,,14,6,6,12
1648,1648,,23,2,8,10
1649,1649,,105,56,18,74
1650,1650,,23,8,4,12
1651,1651,,3,85,182,267
1652,1652,,23,8,16,24
1653,1653,,76,44,124,168
1654,1654,,14,94,28,122
1655,1655,,23,47,152,199
1656,1656,,23,3,4,7
1657,1657,,43,2,3,5
1658,1658,,76,73,45,118
1659,1659,,76,4,28,32
1660,1660,,76,18,35,53
1661,1661,,14,14,33,47
1662,1662,,23,16,131,147
1663,1663,,11,189,107,296
1664,1664,,11,6,15,21
1665,1665,,23,6,13,19
1666,1666,,76,9,225,234
1667,1667,,76,64,22,86
1668,1668,,8,2,7,9
1669,1669,,23,44,6,50
1670,1670,,8,2,2,4
1671,1671,,8,3,19,22
1672,1672,,8,15,18,33
1673,1673,,23,0,1,1
1674,1674,,23,4,3,7
1675,1675,,23,9,8,17
1676,1676,,0,56,60,116
1677,1677,,23,20,56,76
1678,1678,,23,22,55,77
1679,1679,,76,41,66,107
1680,1680,,23,7,14,21
1681,1681,,11,91,114,205
1682,1682,,11,36,20,56
1683,1683,,23,49,67,116
1684,1684,,76,24,130,154
1685,1685,,11,11,27,38
1686,1686,,11,10,63,73
1687,1687,,23,12,59,71
1688,1688,,15,136,117,253
1689,1689,,0,6,6,12
1690,1690,,3,33,32,65
1691,1691,,23,328,618,946
1692,1692,,105,41,45,86
1693,1693,,8,0,6,6
1694,1694,,8,3,2,5
1695,1695,,111,2,3,5
1696,1696,,111,58,120,178
1697,1697,,23,13,13,26
1698,1698,,105,2,6,8
1699,1699,,105,2,5,7
1700,1700,,15,4,11,15
1701,1701,,15,3,1,4
1702,1702,,0,2,54,56
1703,1703,,0,21,13,34
1704,1704,,0,4,1,5
1705,1705,,8,1,5,6
1706,1706,,0,5,8,13
1707,1707,,15,1,1,2
1708,1708,,23,21,14,35
1709,1709,,194,8,7,15
1710,1710,,194,1,0,1
1711,1711,,21,8,11,19
1712,1712,,21,3,0,3
1713,1713,,11,7,13,20
1714,1714,,11,23,40,63
1715,1715,,8,183,245,428
1716,1716,,8,4,2,6
1717,1717,,18,2,3,5
1718,1718,,8,2,2,4
1719,1719,,8,2,1,3
1720,1720,,8,12,8,20
1721,1721,,21,59,196,255
1722,1722,,23,3,25,28
1723,1723,,23,0,1,1
1724,1724,,127,36,51,87
1725,1725,,127,0,1,1
1726,1726,,24,20,32,52
1727,1727,,111,1,4,5
1728,1728,,111,28,25,53
1729,1729,,15,635,494,1129
1730,1730,,15,307,163,470
1731,1731,,3,22,24,46
1732,1732,,3,132,188,320
1733,1733,,43,6,11,17
1734,1734,,45,5,1,6
1735,1735,,111,1,5,6
1736,1736,,111,18,21,39
1737,1737,,111,4,0,4
1738,1738,,111,133,102,235
1739,1739,,45,5,2,7
1740,1740,,8,8,14,22
1741,1741,,8,3,1,4
1742,1742,,127,0,3,3
1743,1743,,127,126,94,220
1744,1744,,23,23,28,51
1745,1745,,21,1,12,13
1746,1746,,21,23,38,61
1747,1747,,8,8,13,21
1748,1748,,8,20,15,35
1749,1749,,8,101,123,224
1750,1750,,8,1,2,3
1751,1751,,45,12,16,28
1752,1752,,45,10,20,30
1753,1753,,45,0,1,1
1754,1754,,23,22,25,47
1755,1755,,0,15,35,50
1756,1756,,0,50,57,107
1757,1757,,0,8,71,79
1758,1758,,0,8,5,13
1759,1759,,0,87,21,108
1760,1760,,0,0,1,1
1761,1761,,0,10,2,12
1762,1762,,23,44,53,97
1763,1763,,23,16,21,37
1764,1764,,23,0,1,1
1765,1765,,105,4,7,11
1766,1766,,105,2,0,2
1767,1767,,88,0,2,2
1768,1768,,14,6,23,29
1769,1769,,11,3,5,8
1770,1770,,11,3,3,6
1771,1771,,11,5,2,7
1772,1772,,11,9,11,20
1773,1773,,11,1,0,1
1774,1774,,11,115,160,275
1775,1775,,111,19,60,79
1776,1776,,111,0,3,3
1777,1777,,111,8,26,34
1778,1778,,43,71,50,121
1779,1779,,8,2,2,4
1780,1780,,8,3,7,10
1781,1781,,8,1,2,3
1782,1782,,23,104,74,178
1783,1783,,105,29,52,81
1784,1784,,23,15,32,47
1785,1785,,15,192,125,317
1786,1786,,15,15,9,24
1787,1787,,15,6,3,9
1788,1788,,15,3,5,8
1789,1789,,23,25,37,62
1790,1790,,18,5,10,15
1791,1791,,23,9,4,13
1792,1792,,3,6,14,20
1793,1793,,3,438,177,615
1794,1794,,24,23,8,31
1795,1795,,24,20,32,52
1796,1796,,5,8,24,32
1797,1797,,127,3,0,3
1798,1798,,23,47,64,111
1799,1799,,18,5,1,6
1800,1800,,23,12,14,26
1801,1801,,15,4,2,6
1802,1802,,15,21,19,40
1803,1803,,127,2,1,3
1804,1804,,127,5,4,9
1805,1805,,0,2,18,20
1806,1806,,8,16,38,54
1807,1807,,8,4,3,7
1808,1808,,66,68,44,112
1809,1809,,105,1,0,1
1810,1810,,105,70,191,261
1811,1811,,105,66,88,154
1812,1812,,52,54,54,108
1813,1813,,23,35,27,62
1814,1814,,18,1,3,4
1815,1815,,18,3,9,12
1816,1816,,18,0,1,1
1817,1817,,66,24,10,34
1818,1818,,0,2,11,13
1819,1819,,0,39,30,69
1820,1820,,52,117,160,277
1821,1821,,52,104,95,199
1822,1822,,52,18,59,77
1823,1823,,0,1,18,19
1824,1824,,43,16,53,69
1825,1825,,0,161,114,275
1826,1826,,23,0,1,1
1827,1827,,23,11,7,18
1828,1828,,0,23,29,52
1829,1829,,11,3,19,22
1830,1830,,31,43,89,132
1831,1831,,8,0,1,1
1832,1832,,11,122,110,232
1833,1833,,5,16,17,33
1834,1834,,5,7,39,46
1835,1835,,5,1,0,1
1836,1836,,11,1,3,4
1837,1837,,15,106,36,142
1838,1838,,15,3,4,7
1839,1839,,15,4,1,5
1840,1840,,3,122,157,279
1841,1841,,11,46,37,83
1842,1842,,127,80,77,157
1843,1843,,31,2,7,9
1844,1844,,21,21,16,37
1845,1845,,23,54,33,87
1846,1846,,23,38,40,78
1847,1847,,23,74,100,174
1848,1848,,23,22,68,90
1849,1849,,23,3,0,3
1850,1850,,23,15,20,35
1851,1851,,23,97,85,182
1852,1852,,3,0,1,1
1853,1853,,3,27,11,38
1854,1854,,0,1,2,3
1855,1855,,0,3,0,3
1856,1856,,21,13,13,26
1857,1857,,18,136,191,327
1858,1858,,18,20,15,35
1859,1859,,14,6,3,9
1860,1860,,14,3,8,11
1861,1861,,14,1,13,14
1862,1862,,14,22,12,34
1863,1863,,43,2,3,5
1864,1864,,43,7,6,13
1865,1865,,43,5,15,20
1866,1866,,43,28,57,85
1867,1867,,43,5,3,8
1868,1868,,43,30,44,74
1869,1869,,43,24,70,94
1870,1870,,8,143,53,196
1871,1871,,43,1,0,1
1872,1872,,43,20,17,37
1873,1873,,43,1,11,12
1874,1874,,43,0,2,2
1875,1875,,21,13,12,25
1876,1876,,0,1,7,8
1877,1877,,0,20,34,54
1878,1878,,0,90,15,105
1879,1879,,0,23,38,61
1880,1880,,11,6,6,12
1881,1881,,23,79,129,208
1882,1882,,0,68,7,75
1883,1883,,0,0,4,4
1884,1884,,127,13,25,38
1885,1885,,127,13,11,24
1886,1886,,23,2,7,9
1887,1887,,23,12,18,30
1888,1888,,127,57,49,106
1889,1889,,23,31,48,79
1890,1890,,52,0,3,3
1891,1891,,8,23,40,63
1892,1892,,0,1,11,12
1893,1893,,0,8,30,38
1894,1894,,76,57,67,124
1895,1895,,76,3,1,4
1896,1896,,76,68,125,193
1897,1897,,0,39,50,89
1898,1898,,31,1,1,2
1899,1899,,88,2,1,3
1900,1900,,88,5,10,15
1901,1901,,88,27,35,62
1902,1902,,88,2,6,8
1903,1903,,88,12,6,18
1904,1904,,23,22,44,66
1905,1905,,18,3,7,10
1906,1906,,3,19,36,55
1907,1907,,127,2,1,3
1908,1908,,21,8,13,21
1909,1909,,52,2,4,6
1910,1910,,23,3,0,3
1911,1911,,52,22,61,83
1912,1912,,52,185,133,318
1913,1913,,23,16,15,31
1914,1914,,23,2,3,5
1915,1915,,127,2,3,5
1916,1916,,23,0,1,1
1917,1917,,11,25,37,62
1918,1918,,120,10,7,17
1919,1919,,120,14,29,43
1920,1920,,23,58,123,181
1921,1921,,14,42,40,82
1922,1922,,14,54,49,103
1923,1923,,24,96,197,293
1924,1924,,24,10,9,19
1925,1925,,3,26,28,54
1926,1926,,23,12,16,28
1927,1927,,127,49,43,92
1928,1928,,14,1,12,13
1929,1929,,14,8,3,11
1930,1930,,3,12,14,26
1931,1931,,3,4,2,6
1932,1932,,43,37,28,65
1933,1933,,43,12,13,25
1934,1934,,21,71,76,147
1935,1935,,21,4,1,5
1936,1936,,14,0,4,4
1937,1937,,21,438,283,721
1938,1938,,23,16,22,38
1939,1939,,43,3,4,7
1940,1940,,3,38,55,93
1941,1941,,3,69,60,129
1942,1942,,3,82,96,178
1943,1943,,52,4,12,16
1944,1944,,52,33,63,96
1945,1945,,43,93,141,234
1946,1946,,120,36,81,117
1947,1947,,43,61,96,157
1948,1948,,43,3,10,13
1949,1949,,43,1,20,21
1950,1950,,43,49,22,71
1951,1951,,43,37,133,170
1952,1952,,43,2,3,5
1953,1953,,43,151,134,285
1954,1954,,43,10,24,34
1955,1955,,43,16,6,22
1956,1956,,43,9,19,28
1957,1957,,8,45,33,78
1958,1958,,43,12,31,43
1959,1959,,43,14,11,25
1960,1960,,23,18,25,43
1961,1961,,23,65,49,114
1962,1962,,21,11,16,27
1963,1963,,11,47,44,91
1964,1964,,52,26,38,64
