Id,Label,timeset,indegree,outdegree,degree,modularity_class
1062,1062,,0,5,5,46
1063,1063,,17,18,35,152
1064,1064,,0,3,3,77
1065,1065,,5,0,5,77
1066,1066,,0,3,3,42
1067,1067,,0,2,2,204
1068,1068,,21,22,43,19
1069,1069,,19,27,46,96
1070,1070,,87,89,176,43
1071,1071,,5,0,5,43
1072,1072,,0,54,54,204
1073,1073,,0,5,5,46
1074,1074,,3,4,7,21
1075,1075,,6,7,13,27
1076,1076,,0,3,3,301
1077,1077,,3,0,3,301
1078,1078,,0,1,1,46
1079,1079,,0,89,89,216
1080,1080,,3,0,3,39
1081,1081,,24,3,27,280
1082,1082,,0,4,4,46
1083,1083,,35,36,71,56
1084,1084,,0,1,1,260
1085,1085,,0,43,43,216
1086,1086,,24,25,49,27
1087,1087,,0,34,34,90
1088,1088,,6,7,13,74
1089,1089,,0,4,4,46
1090,1090,,13,14,27,260
1091,1091,,0,3,3,77
1092,1092,,4,0,4,77
1093,1093,,41,43,84,58
1094,1094,,2,0,2,58
1095,1095,,38,39,77,804
1096,1096,,31,32,63,46
1097,1097,,0,1,1,260
1098,1098,,2,3,5,260
1099,1099,,36,37,73,0
1100,1100,,0,1,1,113
1101,1101,,23,25,48,46
1102,1102,,0,16,16,31
1103,1103,,3,0,3,31
1104,1104,,5,44,49,40
1105,1105,,66,15,81,47
1106,1106,,12,13,25,272
1107,1107,,0,4,4,46
1108,1108,,2,3,5,260
1109,1109,,0,5,5,27
1110,1110,,3,0,3,27
1111,1111,,0,2,2,260
1112,1112,,16,17,33,56
1113,1113,,0,4,4,46
1114,1114,,12,13,25,41
1115,1115,,7,0,7,41
1116,1116,,0,47,47,813
1117,1117,,356,358,714,7
1118,1118,,4,0,4,7
1119,1119,,40,41,81,280
1120,1120,,11,0,11,46
1121,1121,,54,55,109,280
1122,1122,,36,38,74,30
1123,1123,,47,48,95,46
1124,1124,,0,25,25,38
1125,1125,,0,3,3,46
1126,1126,,61,38,99,316
1127,1127,,0,24,24,204
1128,1128,,0,4,4,46
1129,1129,,25,26,51,30
1130,1130,,8,0,8,46
1131,1131,,3,4,7,27
1132,1132,,8,9,17,19
1133,1133,,0,3,3,47
1134,1134,,0,3,3,67
1135,1135,,3,0,3,67
1136,1136,,0,28,28,124
1137,1137,,0,7,7,46
1138,1138,,0,3,3,113
1139,1139,,65,66,131,256
1140,1140,,0,23,23,806
1141,1141,,0,4,4,46
1142,1142,,3,0,3,46
1143,1143,,0,5,5,77
1144,1144,,9,0,9,77
1145,1145,,9,10,19,29
1146,1146,,16,18,34,67
1147,1147,,8,9,17,96
1148,1148,,11,12,23,77
1149,1149,,16,17,33,73
1150,1150,,0,3,3,216
1151,1151,,7,8,15,216
1152,1152,,0,31,31,216
1153,1153,,3,0,3,40
1154,1154,,57,58,115,4
1155,1155,,0,1,1,243
1156,1156,,3,0,3,243
1157,1157,,0,4,4,301
1158,1158,,4,0,4,301
1159,1159,,11,12,23,144
1160,1160,,0,5,5,152
1161,1161,,63,66,129,280
1162,1162,,0,2,2,152
1163,1163,,9,30,39,44
1164,1164,,10,0,10,44
1165,1165,,6,7,13,27
1166,1166,,13,102,115,28
1167,1167,,13,15,28,46
1168,1168,,0,100,100,806
1169,1169,,0,3,3,73
1170,1170,,0,3,3,46
1171,1171,,9,10,19,35
1172,1172,,8,9,17,113
1173,1173,,3,0,3,113
1174,1174,,0,37,37,255
1175,1175,,0,192,192,806
1176,1176,,3,0,3,806
1177,1177,,17,18,35,67
1178,1178,,5,0,5,67
1179,1179,,0,5,5,46
1180,1180,,85,87,172,44
1181,1181,,11,12,23,46
1182,1182,,22,24,46,43
1183,1183,,1,3,4,27
1184,1184,,0,1,1,67
1185,1185,,0,22,22,204
1186,1186,,5,6,11,813
1187,1187,,20,21,41,42
1188,1188,,0,1,1,46
1189,1189,,28,31,59,46
1190,1190,,0,2,2,272
1191,1191,,1,2,3,21
1192,1192,,0,3,3,46
1193,1193,,11,20,31,14
1194,1194,,0,56,56,204
1195,1195,,44,45,89,46
1196,1196,,91,93,184,77
1197,1197,,0,1,1,30
1198,1198,,4,0,4,30
1199,1199,,0,3,3,260
1200,1200,,0,1,1,77
1201,1201,,20,21,41,67
1202,1202,,5,7,12,14
1203,1203,,0,2,2,259
1204,1204,,3,0,3,259
1205,1205,,0,56,56,40
1206,1206,,0,12,12,14
1207,1207,,0,1,1,804
1208,1208,,0,203,203,806
1209,1209,,3,0,3,806
1210,1210,,30,31,61,260
1211,1211,,3,68,71,30
1212,1212,,6,7,13,316
1213,1213,,31,33,64,29
1214,1214,,2,3,5,46
1215,1215,,0,1,1,255
1216,1216,,0,4,4,67
1217,1217,,0,3,3,46
1218,1218,,2,20,22,96
1219,1219,,0,4,4,79
1220,1220,,0,197,197,806
1221,1221,,6,7,13,57
1222,1222,,7,0,7,57
1223,1223,,2,14,16,47
1224,1224,,9,0,9,259
1225,1225,,10,11,21,216
1226,1226,,0,1,1,27
1227,1227,,0,3,3,90
1228,1228,,0,29,29,22
1229,1229,,5,0,5,22
1230,1230,,45,46,91,5
1231,1231,,19,21,40,42
1232,1232,,42,43,85,74
1233,1233,,0,29,29,804
1234,1234,,7,8,15,46
1235,1235,,24,26,50,27
1236,1236,,0,3,3,204
1237,1237,,0,22,22,216
1238,1238,,55,35,90,19
1239,1239,,0,3,3,316
1240,1240,,0,3,3,171
1241,1241,,5,0,5,171
1242,1242,,0,15,15,216
1243,1243,,4,0,4,216
1244,1244,,44,46,90,67
1245,1245,,0,3,3,74
1246,1246,,0,4,4,46
1247,1247,,62,25,87,27
1248,1248,,0,1,1,21
1249,1249,,88,89,177,259
1250,1250,,0,3,3,113
1251,1251,,0,5,5,46
1252,1252,,0,1,1,316
1253,1253,,0,3,3,46
1254,1254,,2,3,5,96
1255,1255,,0,1,1,14
1256,1256,,8,9,17,41
1257,1257,,0,151,151,65
1258,1258,,0,3,3,67
1259,1259,,38,42,80,34
1260,1260,,5,2,7,44
1261,1261,,0,2,2,29
1262,1262,,86,83,169,6
1263,1263,,10,11,21,216
1264,1264,,25,26,51,67
1265,1265,,0,4,4,41
1266,1266,,7,0,7,41
1267,1267,,0,6,6,46
1268,1268,,30,31,61,260
1269,1269,,1,2,3,77
1270,1270,,49,5,54,15
1271,1271,,13,14,27,25
1272,1272,,5,0,5,25
1273,1273,,0,2,2,46
1274,1274,,0,2,2,73
1275,1275,,0,45,45,804
1276,1276,,0,1,1,46
1277,1277,,5,0,5,46
1278,1278,,39,27,66,49
1279,1279,,45,124,169,55
1280,1280,,0,7,7,46
1281,1281,,3,4,7,813
1282,1282,,13,15,28,44
1283,1283,,63,64,127,67
1284,1284,,0,3,3,67
1285,1285,,7,8,15,77
1286,1286,,31,32,63,29
1287,1287,,7,0,7,29
1288,1288,,17,18,35,124
1289,1289,,6,0,6,124
1290,1290,,2,1,3,67
1291,1291,,0,49,49,804
1292,1292,,5,0,5,50
1293,1293,,98,100,198,59
1294,1294,,0,52,52,90
1295,1295,,0,4,4,46
1296,1296,,0,227,227,804
1297,1297,,0,5,5,46
1298,1298,,0,4,4,33
1299,1299,,35,36,71,34
1300,1300,,4,5,9,260
1301,1301,,1,2,3,813
1302,1302,,0,1,1,29
1303,1303,,7,0,7,29
1304,1304,,0,1,1,260
1305,1305,,36,37,73,55
1306,1306,,0,17,17,216
1307,1307,,0,5,5,46
1308,1308,,39,40,79,30
1309,1309,,8,9,17,30
1310,1310,,0,4,4,46
1311,1311,,0,3,3,27
1312,1312,,0,1,1,14
1313,1313,,0,18,18,216
1314,1314,,0,3,3,58
1315,1315,,0,13,13,804
1316,1316,,3,0,3,804
1317,1317,,0,1,1,67
1318,1318,,9,11,20,30
1319,1319,,6,7,13,171
1320,1320,,5,6,11,77
1321,1321,,0,3,3,259
1322,1322,,5,6,11,27
1323,1323,,0,10,10,216
1324,1324,,4,0,4,39
1325,1325,,0,3,3,27
1326,1326,,49,50,99,51
1327,1327,,3,0,3,51
1328,1328,,0,138,138,804
1329,1329,,4,0,4,804
1330,1330,,3,4,7,27
1331,1331,,5,7,12,46
1332,1332,,55,56,111,73
1333,1333,,5,6,11,46
1334,1334,,20,22,42,280
1335,1335,,3,0,3,280
1336,1336,,0,2,2,239
1337,1337,,3,0,3,239
1338,1338,,0,7,7,204
1339,1339,,0,63,63,40
1340,1340,,4,0,4,50
1341,1341,,100,15,115,28
1342,1342,,0,1,1,46
1343,1343,,0,1,1,316
1344,1344,,4,0,4,316
1345,1345,,6,7,13,46
1346,1346,,0,7,7,216
1347,1347,,0,2,2,280
1348,1348,,0,4,4,46
1349,1349,,4,0,4,46
1350,1350,,2,47,49,255
1351,1351,,7,8,15,813
1352,1352,,12,13,25,272
1353,1353,,0,1,1,33
1354,1354,,72,73,145,260
1355,1355,,0,57,57,813
1356,1356,,0,4,4,46
1357,1357,,5,0,5,46
1358,1358,,0,2,2,67
1359,1359,,0,7,7,46
1360,1360,,0,3,3,40
1361,1361,,18,0,18,46
1362,1362,,5,6,11,27
1363,1363,,0,6,6,46
1364,1364,,7,8,15,51
1365,1365,,27,17,44,46
1366,1366,,0,4,4,46
1367,1367,,5,6,11,49
1368,1368,,0,33,33,22
1369,1369,,0,3,3,55
1370,1370,,9,10,19,41
1371,1371,,0,1,1,27
1372,1372,,85,83,168,33
1373,1373,,28,29,57,260
1374,1374,,0,18,18,813
1375,1375,,12,20,32,272
1376,1376,,0,34,34,815
1377,1377,,178,2,180,7
1378,1378,,77,16,93,8
1379,1379,,44,138,182,29
1380,1380,,0,3,3,46
1381,1381,,0,3,3,46
1382,1382,,0,29,29,42
1383,1383,,0,4,4,42
1384,1384,,16,17,33,59
1385,1385,,13,0,13,59
1386,1386,,0,5,5,46
1387,1387,,0,4,4,46
1388,1388,,0,5,5,46
1389,1389,,14,5,19,30
1390,1390,,0,3,3,46
1391,1391,,0,5,5,46
1392,1392,,0,3,3,73
1393,1393,,5,0,5,73
1394,1394,,11,13,24,41
1395,1395,,3,4,7,301
1396,1396,,0,5,5,46
1397,1397,,0,54,54,204
1398,1398,,13,14,27,49
1399,1399,,54,56,110,144
1400,1400,,6,7,13,25
1401,1401,,4,0,4,25
1402,1402,,35,36,71,124
1403,1403,,5,0,5,124
1404,1404,,0,10,10,46
1405,1405,,5,0,5,19
1406,1406,,9,10,19,0
1407,1407,,0,4,4,44
1408,1408,,36,38,74,29
1409,1409,,0,96,96,216
1410,1410,,0,7,7,812
1411,1411,,0,87,87,90
1412,1412,,36,37,73,187
1413,1413,,7,0,7,187
1414,1414,,0,4,4,260
1415,1415,,25,26,51,113
1416,1416,,28,29,57,55
1417,1417,,5,0,5,55
1418,1418,,5,6,11,46
1419,1419,,7,8,15,14
1420,1420,,0,4,4,46
1421,1421,,3,0,3,46
1422,1422,,26,27,53,9
1423,1423,,42,44,86,47
1424,1424,,0,3,3,67
1425,1425,,3,0,3,67
1426,1426,,0,3,3,804
1427,1427,,0,9,9,77
1428,1428,,3,0,3,77
1429,1429,,0,207,207,806
1430,1430,,0,116,116,34
1431,1431,,0,3,3,67
1432,1432,,4,0,4,67
1433,1433,,0,2,2,90
1434,1434,,0,45,45,215
1435,1435,,0,1,1,260
1436,1436,,16,17,33,35
1437,1437,,3,0,3,35
1438,1438,,0,1,1,73
1439,1439,,4,0,4,73
1440,1440,,2,4,6,57
1441,1441,,0,3,3,46
1442,1442,,2,3,5,47
1443,1443,,0,17,17,14
1444,1444,,0,1,1,804
1445,1445,,92,33,125,260
1446,1446,,9,10,19,0
1447,1447,,44,10,54,27
1448,1448,,0,3,3,77
1449,1449,,14,19,33,152
1450,1450,,3,0,3,152
1451,1451,,0,3,3,113
1452,1452,,76,47,123,113
1453,1453,,3,4,7,144
1454,1454,,5,0,5,152
1455,1455,,17,18,35,46
1456,1456,,34,102,136,804
1457,1457,,0,5,5,260
1458,1458,,6,0,6,74
1459,1459,,0,6,6,46
1460,1460,,14,15,29,77
1461,1461,,0,5,5,46
1462,1462,,0,3,3,124
1463,1463,,0,8,8,46
1464,1464,,0,2,2,41
1465,1465,,20,21,41,67
1466,1466,,3,4,7,262
1467,1467,,14,15,29,272
1468,1468,,0,177,177,804
1469,1469,,3,0,3,804
1470,1470,,36,37,73,27
1471,1471,,4,6,10,79
1472,1472,,0,1,1,113
1473,1473,,0,1,1,90
1474,1474,,10,12,22,280
1475,1475,,6,7,13,27
1476,1476,,0,1,1,46
1477,1477,,39,40,79,67
1478,1478,,28,0,28,44
1479,1479,,7,8,15,26
1480,1480,,10,11,21,43
1481,1481,,3,4,7,260
1482,1482,,0,1,1,46
1483,1483,,3,0,3,46
1484,1484,,0,4,4,46
1485,1485,,0,3,3,67
1486,1486,,0,1,1,124
1487,1487,,4,0,4,124
1488,1488,,58,59,117,10
1489,1489,,0,4,4,46
1490,1490,,0,41,41,46
1491,1491,,0,3,3,46
1492,1492,,0,3,3,81
1493,1493,,9,0,9,81
1494,1494,,2,44,46,44
1495,1495,,0,8,8,46
1496,1496,,0,3,3,74
1497,1497,,0,5,5,46
1498,1498,,7,8,15,46
1499,1499,,0,1,1,77
1500,1500,,37,137,174,316
1501,1501,,0,4,4,46
1502,1502,,0,8,8,77
1503,1503,,0,2,2,216
1504,1504,,12,13,25,46
1505,1505,,0,17,17,813
1506,1506,,51,38,89,17
1507,1507,,4,6,10,57
1508,1508,,30,3,33,262
1509,1509,,0,3,3,216
1510,1510,,0,189,189,806
1511,1511,,3,2,5,216
1512,1512,,53,54,107,67
1513,1513,,8,15,23,46
1514,1514,,9,10,19,280
1515,1515,,0,4,4,46
1516,1516,,0,3,3,301
1517,1517,,0,18,18,239
1518,1518,,4,0,4,55
1519,1519,,0,1,1,38
1520,1520,,29,30,59,27
1521,1521,,0,5,5,40
1522,1522,,0,4,4,67
1523,1523,,0,5,5,33
1524,1524,,0,5,5,46
1525,1525,,10,11,21,316
1526,1526,,0,5,5,316
1527,1527,,41,43,84,30
1528,1528,,0,1,1,29
1529,1529,,0,110,110,11
1530,1530,,0,12,12,187
1531,1531,,15,16,31,77
1532,1532,,0,20,20,124
1533,1533,,28,41,69,804
1534,1534,,37,38,75,12
1535,1535,,0,207,207,806
1536,1536,,6,7,13,260
1537,1537,,21,22,43,260
1538,1538,,7,0,7,260
1539,1539,,0,1,1,113
1540,1540,,3,0,3,113
1541,1541,,0,3,3,46
1542,1542,,22,23,45,77
1543,1543,,33,111,144,32
1544,1544,,63,65,128,14
1545,1545,,0,3,3,67
1546,1546,,39,15,54,56
1547,1547,,3,0,3,56
1548,1548,,10,11,21,55
1549,1549,,0,3,3,301
1550,1550,,0,38,38,216
1551,1551,,0,5,5,46
1552,1552,,0,3,3,152
1553,1553,,0,1,1,204
1554,1554,,0,3,3,44
1555,1555,,0,3,3,53
1556,1556,,3,0,3,53
1557,1557,,0,101,101,806
1558,1558,,11,12,23,27
1559,1559,,14,15,29,272
1560,1560,,67,19,86,35
1561,1561,,3,0,3,35
1562,1562,,21,52,73,46
1563,1563,,0,4,4,46
1564,1564,,13,8,21,73
1565,1565,,12,13,25,67
1566,1566,,0,62,62,815
1567,1567,,0,1,1,260
1568,1568,,89,56,145,37
1569,1569,,4,0,4,37
1570,1570,,6,7,13,260
1571,1571,,0,1,1,804
1572,1572,,6,0,6,804
1573,1573,,0,23,23,813
1574,1574,,0,55,55,804
1575,1575,,0,3,3,260
1576,1576,,0,1,1,815
1577,1577,,7,0,7,815
1578,1578,,0,3,3,46
1579,1579,,0,34,34,14
1580,1580,,3,0,3,216
1581,1581,,4,5,9,21
1582,1582,,4,5,9,27
1583,1583,,41,42,83,81
1584,1584,,0,3,3,29
1585,1585,,0,4,4,19
1586,1586,,14,7,21,41
1587,1587,,0,51,51,804
1588,1588,,0,2,2,260
1589,1589,,11,1,12,152
1590,1590,,2,3,5,316
1591,1591,,11,81,92,14
1592,1592,,0,3,3,79
1593,1593,,0,3,3,46
1594,1594,,0,3,3,44
1595,1595,,4,6,10,81
1596,1596,,3,0,3,81
1597,1597,,26,27,53,59
1598,1598,,30,2,32,27
1599,1599,,51,52,103,34
1600,1600,,10,11,21,21
1601,1601,,2,5,7,152
1602,1602,,0,3,3,133
1603,1603,,3,178,181,133
1604,1604,,71,73,144,26
1605,1605,,0,7,7,113
1606,1606,,14,15,29,46
1607,1607,,0,1,1,259
1608,1608,,42,43,85,73
1609,1609,,0,3,3,41
1610,1610,,20,19,39,27
1611,1611,,0,3,3,187
1612,1612,,35,37,72,144
1613,1613,,0,21,21,216
1614,1614,,21,22,43,39
1615,1615,,73,42,115,57
1616,1616,,0,1,1,41
1617,1617,,4,0,4,41
1618,1618,,7,16,23,37
1619,1619,,0,2,2,272
1620,1620,,53,50,103,280
1621,1621,,0,3,3,67
1622,1622,,7,0,7,67
1623,1623,,0,1,1,216
1624,1624,,3,8,11,46
1625,1625,,0,344,344,815
1626,1626,,20,21,41,38
1627,1627,,14,15,29,67
1628,1628,,0,3,3,46
1629,1629,,9,10,19,280
1630,1630,,7,8,15,804
1631,1631,,35,36,71,124
1632,1632,,1,2,3,260
1633,1633,,0,296,296,806
1634,1634,,0,7,7,46
1635,1635,,0,2,2,46
1636,1636,,5,0,5,46
1637,1637,,28,29,57,260
1638,1638,,0,1,1,216
1639,1639,,0,4,4,46
1640,1640,,0,2,2,815
1641,1641,,3,0,3,815
1642,1642,,70,71,141,260
1643,1643,,28,29,57,256
1644,1644,,36,37,73,29
1645,1645,,0,20,20,813
1646,1646,,0,87,87,804
1647,1647,,0,38,38,813
1648,1648,,0,6,6,46
1649,1649,,1,2,3,804
1650,1650,,0,15,15,204
1651,1651,,0,30,30,813
1652,1652,,44,45,89,46
1653,1653,,0,4,4,46
1654,1654,,4,0,4,113
1655,1655,,0,4,4,301
1656,1656,,20,21,41,96
1657,1657,,0,2,2,272
1658,1658,,8,9,17,144
1659,1659,,7,0,7,144
1660,1660,,0,1,1,33
1661,1661,,0,2,2,96
1662,1662,,28,30,58,215
1663,1663,,1,2,3,46
1664,1664,,1,0,1,46
1665,1665,,23,25,48,73
1666,1666,,0,3,3,152
1667,1667,,16,0,16,46
1668,1668,,10,11,21,46
1669,1669,,0,18,18,204
1670,1670,,0,6,6,74
1671,1671,,0,10,10,804
1672,1672,,0,18,18,14
1673,1673,,0,2,2,216
1674,1674,,5,0,5,216
1675,1675,,0,67,67,204
1676,1676,,4,5,9,39
1677,1677,,0,1,1,46
1678,1678,,1,3,4,280
1679,1679,,0,31,31,216
1680,1680,,0,1,1,2
1681,1681,,0,1,1,77
1682,1682,,29,30,59,272
1683,1683,,0,1,1,21
1684,1684,,7,10,17,37
1685,1685,,1,2,3,813
1686,1686,,66,4,70,30
1687,1687,,0,1,1,21
1688,1688,,0,6,6,46
1689,1689,,0,3,3,152
1690,1690,,5,6,11,77
1691,1691,,0,5,5,79
1692,1692,,0,5,5,46
1693,1693,,0,3,3,152
1694,1694,,0,3,3,112
1695,1695,,28,29,57,46
1696,1696,,3,0,3,46
1697,1697,,5,6,11,25
1698,1698,,0,1,1,42
1699,1699,,0,54,54,813
1700,1700,,39,40,79,113
1701,1701,,0,7,7,46
1702,1702,,0,1,1,813
1703,1703,,7,8,15,260
1704,1704,,2,0,2,260
1705,1705,,0,6,6,230
1706,1706,,3,4,7,27
1707,1707,,37,38,75,260
1708,1708,,6,7,13,113
1709,1709,,0,3,3,152
1710,1710,,8,9,17,55
1711,1711,,15,16,31,50
1712,1712,,0,5,5,46
1713,1713,,36,38,74,21
1714,1714,,0,114,114,216
1715,1715,,6,7,13,27
1716,1716,,51,52,103,256
1717,1717,,0,1,1,272
1718,1718,,69,70,139,42
1719,1719,,4,13,17,144
1720,1720,,8,9,17,260
1721,1721,,0,9,9,46
1722,1722,,12,13,25,39
1723,1723,,4,0,4,39
1724,1724,,0,5,5,260
1725,1725,,6,7,13,27
1726,1726,,0,7,7,46
1727,1727,,0,6,6,46
1728,1728,,0,3,3,67
1729,1729,,0,3,3,46
1730,1730,,107,2,109,34
1731,1731,,0,3,3,74
1732,1732,,23,24,47,35
1733,1733,,7,63,70,19
1734,1734,,0,4,4,113
1735,1735,,0,35,35,204
1736,1736,,0,41,41,804
1737,1737,,0,1,1,260
1738,1738,,57,77,134,44
1739,1739,,0,1,1,14
1740,1740,,28,29,57,25
1741,1741,,10,11,21,26
1742,1742,,0,1,1,251
1743,1743,,3,0,3,251
1744,1744,,0,177,177,804
1745,1745,,11,13,24,260
1746,1746,,0,6,6,46
1747,1747,,0,17,17,204
1748,1748,,0,18,18,204
1749,1749,,4,9,13,26
1750,1750,,0,3,3,77
1751,1751,,9,11,20,67
1752,1752,,44,46,90,812
1753,1753,,10,0,10,812
1754,1754,,0,169,169,108
1755,1755,,15,16,31,113
1756,1756,,39,32,71,262
1757,1757,,0,1,1,27
1758,1758,,0,6,6,216
1759,1759,,0,10,10,230
1760,1760,,42,43,85,74
1761,1761,,0,1,1,90
1762,1762,,45,47,92,59
1763,1763,,0,2,2,27
1764,1764,,42,19,61,27
1765,1765,,0,9,9,204
1766,1766,,63,65,128,55
1767,1767,,0,34,34,216
1768,1768,,0,2,2,14
1769,1769,,0,3,3,77
1770,1770,,0,3,3,46
1771,1771,,0,3,3,67
1772,1772,,0,3,3,112
1773,1773,,0,4,4,67
1774,1774,,43,45,88,216
1775,1775,,0,6,6,46
1776,1776,,41,32,73,19
1777,1777,,21,22,43,113
1778,1778,,6,7,13,272
1779,1779,,21,23,44,67
1780,1780,,0,9,9,14
1781,1781,,19,20,39,215
1782,1782,,17,18,35,44
1783,1783,,0,56,56,90
1784,1784,,0,42,42,813
1785,1785,,0,158,158,806
1786,1786,,0,3,3,113
1787,1787,,29,10,39,44
1788,1788,,0,2,2,260
1789,1789,,0,221,221,806
1790,1790,,71,73,144,26
1791,1791,,0,3,3,260
1792,1792,,10,46,56,47
1793,1793,,0,6,6,46
1794,1794,,59,60,119,14
1795,1795,,0,4,4,46
1796,1796,,0,3,3,77
1797,1797,,7,8,15,30
1798,1798,,0,3,3,813
1799,1799,,0,1,1,27
1800,1800,,0,2,2,30
1801,1801,,108,49,157,47
1802,1802,,31,108,139,260
1803,1803,,12,13,25,27
1804,1804,,0,64,64,815
1805,1805,,0,44,44,216
1806,1806,,0,2,2,215
1807,1807,,3,0,3,215
1808,1808,,3,4,7,44
1809,1809,,0,2,2,73
1810,1810,,0,45,45,804
1811,1811,,0,1,1,77
1812,1812,,54,55,109,804
1813,1813,,0,54,54,813
1814,1814,,20,21,41,96
1815,1815,,12,13,25,133
1816,1816,,0,2,2,133
1817,1817,,3,0,3,133
1818,1818,,0,1,1,26
1819,1819,,0,1,1,113
1820,1820,,3,0,3,113
1821,1821,,0,2,2,46
1822,1822,,11,12,23,144
1823,1823,,0,3,3,67
1824,1824,,0,1,1,113
1825,1825,,0,2,2,280
1826,1826,,0,4,4,216
1827,1827,,0,19,19,215
1828,1828,,0,3,3,18
1829,1829,,4,0,4,18
1830,1830,,0,3,3,41
1831,1831,,0,1,1,2
1832,1832,,6,7,13,30
1833,1833,,20,21,41,113
1834,1834,,0,7,7,204
1835,1835,,3,0,3,204
1836,1836,,70,71,141,27
1837,1837,,0,4,4,239
1838,1838,,25,26,51,255
1839,1839,,11,12,23,256
1840,1840,,6,9,15,152
1841,1841,,0,1,1,256
1842,1842,,0,5,5,46
1843,1843,,17,69,86,35
1844,1844,,8,0,8,35
1845,1845,,0,1,1,124
1846,1846,,34,34,68,272
1847,1847,,22,24,46,256
1848,1848,,0,31,31,815
1849,1849,,52,53,105,50
1850,1850,,0,5,5,46
1851,1851,,1,2,3,260
1852,1852,,98,99,197,13
1853,1853,,5,19,24,30
1854,1854,,0,6,6,46
1855,1855,,0,4,4,46
1856,1856,,7,8,15,171
1857,1857,,0,5,5,804
1858,1858,,0,170,170,90
1859,1859,,0,3,3,46
1860,1860,,19,20,39,42
1861,1861,,7,40,47,216
1862,1862,,49,50,99,67
1863,1863,,21,22,43,255
1864,1864,,0,99,99,806
1865,1865,,25,26,51,30
1866,1866,,20,21,41,73
1867,1867,,0,4,4,259
1868,1868,,2,3,5,55
1869,1869,,0,22,22,21
1870,1870,,0,4,4,46
1871,1871,,0,2,2,260
1872,1872,,40,41,81,19
1873,1873,,47,49,96,260
1874,1874,,29,3,32,19
1875,1875,,5,6,11,39
1876,1876,,0,1,1,46
1877,1877,,0,1,1,46
1878,1878,,14,15,29,272
1879,1879,,6,7,13,46
1880,1880,,7,0,7,46
1881,1881,,0,1,1,113
1882,1882,,40,41,81,280
1883,1883,,0,4,4,46
1884,1884,,0,3,3,41
1885,1885,,0,1,1,19
1886,1886,,46,48,94,27
1887,1887,,0,6,6,46
1888,1888,,0,8,8,255
1889,1889,,23,24,47,58
1890,1890,,0,1,1,67
1891,1891,,18,24,42,255
1892,1892,,1,2,3,29
1893,1893,,4,5,9,26
1894,1894,,0,1,1,0
1895,1895,,25,1,26,272
1896,1896,,0,3,3,171
1897,1897,,0,3,3,113
1898,1898,,0,4,4,255
1899,1899,,24,25,49,37
1900,1900,,0,4,4,46
1901,1901,,0,61,61,74
1902,1902,,3,0,3,74
1903,1903,,0,1,1,96
1904,1904,,0,3,3,46
1905,1905,,0,54,54,40
1906,1906,,13,15,28,49
1907,1907,,0,3,3,27
1908,1908,,0,5,5,804
1909,1909,,0,49,49,804
1910,1910,,36,37,73,46
1911,1911,,0,3,3,42
1912,1912,,0,8,8,25
1913,1913,,0,5,5,46
1914,1914,,0,4,4,46
1915,1915,,0,2,2,46
1916,1916,,3,4,7,26
1917,1917,,18,19,37,67
1918,1918,,3,4,7,260
1919,1919,,1,3,4,46
1920,1920,,0,13,13,804
1921,1921,,26,27,53,77
1922,1922,,0,3,3,67
1923,1923,,21,22,43,90
1924,1924,,0,27,27,67
1925,1925,,10,11,21,260
1926,1926,,7,8,15,171
1927,1927,,0,2,2,272
1928,1928,,14,15,29,112
1929,1929,,7,0,7,112
1930,1930,,17,23,40,44
1931,1931,,0,4,4,46
1932,1932,,7,6,13,255
1933,1933,,0,4,4,46
1934,1934,,5,0,5,171
1935,1935,,26,28,54,152
1936,1936,,0,3,3,38
1937,1937,,0,3,3,113
1938,1938,,0,3,3,46
1939,1939,,7,6,13,39
1940,1940,,21,22,43,215
1941,1941,,33,34,67,216
1942,1942,,0,51,51,40
1943,1943,,6,7,13,46
1944,1944,,0,3,3,280
1945,1945,,4,0,4,280
1946,1946,,14,15,29,19
1947,1947,,0,1,1,204
1948,1948,,6,7,13,90
1949,1949,,10,11,21,25
1950,1950,,0,3,3,46
1951,1951,,3,4,7,46
1952,1952,,0,1,1,216
1953,1953,,3,0,3,216
1954,1954,,24,25,49,49
1955,1955,,0,4,4,804
1956,1956,,2,0,2,804
1957,1957,,3,4,7,262
1958,1958,,7,4,11,46
1959,1959,,0,9,9,813
1960,1960,,0,7,7,46
1961,1961,,0,2,2,46
1962,1962,,0,1,1,46
1963,1963,,0,4,4,74
1964,1964,,3,4,7,67
1965,1965,,0,1,1,53
1966,1966,,0,5,5,46
1967,1967,,0,3,3,27
1968,1968,,15,16,31,813
1969,1969,,0,128,128,806
1970,1970,,20,21,41,42
1971,1971,,69,2,71,316
1972,1972,,47,49,96,81
1973,1973,,0,3,3,67
1974,1974,,0,180,180,804
1975,1975,,49,41,90,215
1976,1976,,0,4,4,262
1977,1977,,0,6,6,46
1978,1978,,47,48,95,260
1979,1979,,0,300,300,812
1980,1980,,0,53,53,152
1981,1981,,8,9,17,46
1982,1982,,8,0,8,46
1983,1983,,63,64,127,14
1984,1984,,20,21,41,38
1985,1985,,0,1,1,301
1986,1986,,0,36,36,804
1987,1987,,2,4,6,57
1988,1988,,59,60,119,14
1989,1989,,45,78,123,113
1990,1990,,0,1,1,171
1991,1991,,0,1,1,260
1992,1992,,76,152,228,815
